Enrollment_Id,Name,PointsAwarded,PointsPossible
920,Quiz 10,10.00,10.00
920,Quiz 2,0.00,10.00
920,Quiz 3,10.00,10.00
920,Quiz 4,10.00,10.00
920,Quiz 5,10.00,10.00
920,Quiz 6,10.00,10.00
920,Quiz 7,10.00,10.00
920,Quiz 8,10.00,10.00
920,Quiz 9,10.00,10.00
921,A1 Final Score,95.50,100.00
921,A2 Final Score,98.50,100.00
921,A3 Final Score,100.00,98.68
921,Attendance Quiz 1,1.00,1.00
921,Attendance Quiz 10,10.00,10.00
921,Attendance Quiz 2,1.00,1.00
921,Attendance Quiz 3,1.00,1.00
921,Attendance Quiz 4,10.00,10.00
921,Attendance Quiz 5,10.00,10.00
921,Attendance Quiz 6,10.00,10.00
921,Attendance Quiz 7,10.00,10.00
921,Attendance Quiz 8,10.00,10.00
921,Attendance Quiz 9,10.00,10.00
921,Exam 1,78.95,100.00
921,Exam 2,1.00,1.00
921,Extra Credit,5.00,5.00
921,Quiz 1,7.00,10.00
921,Quiz 10,10.00,10.00
921,Quiz 2,8.00,10.00
921,Quiz 3,10.00,10.00
921,Quiz 4,10.00,10.00
921,Quiz 5,10.00,10.00
921,Quiz 6,10.00,10.00
921,Quiz 7,10.00,10.00
921,Quiz 8,10.00,10.00
921,Quiz 9,10.00,10.00
922,A1 Final Score,41.85,100.00
922,A2 Final Score,0.00,100.00
922,A3 Final Score,94.80,98.68
922,Attendance Quiz 1,1.00,1.00
922,Attendance Quiz 10,10.00,10.00
922,Attendance Quiz 2,0.00,1.00
922,Attendance Quiz 3,1.00,1.00
922,Attendance Quiz 4,10.00,10.00
922,Attendance Quiz 5,10.00,10.00
922,Attendance Quiz 6,10.00,10.00
922,Attendance Quiz 7,10.00,10.00
922,Attendance Quiz 8,10.00,10.00
922,Attendance Quiz 9,10.00,10.00
922,Exam 1,84.21,100.00
922,Exam 2,1.00,1.00
922,Extra Credit,0.00,5.00
922,Quiz 1,7.00,10.00
922,Quiz 10,10.00,10.00
922,Quiz 2,7.00,10.00
922,Quiz 3,10.00,10.00
922,Quiz 4,10.00,10.00
922,Quiz 5,10.00,10.00
922,Quiz 6,10.00,10.00
922,Quiz 7,10.00,10.00
922,Quiz 8,10.00,10.00
922,Quiz 9,10.00,10.00
923,A1 Final Score,94.75,100.00
923,A2 Final Score,84.16,100.00
923,A3 Final Score,97.45,98.68
923,Attendance Quiz 1,1.00,1.00
923,Attendance Quiz 10,10.00,10.00
923,Attendance Quiz 2,0.00,1.00
923,Attendance Quiz 3,1.00,1.00
923,Attendance Quiz 4,10.00,10.00
923,Attendance Quiz 5,10.00,10.00
923,Attendance Quiz 6,10.00,10.00
923,Attendance Quiz 7,10.00,10.00
923,Attendance Quiz 8,10.00,10.00
923,Attendance Quiz 9,10.00,10.00
923,Exam 1,84.21,100.00
923,Exam 2,1.00,1.00
923,Extra Credit,2.00,5.00
923,Quiz 1,8.00,10.00
923,Quiz 10,10.00,10.00
923,Quiz 2,0.00,10.00
923,Quiz 3,10.00,10.00
923,Quiz 4,10.00,10.00
923,Quiz 5,10.00,10.00
923,Quiz 6,10.00,10.00
923,Quiz 7,10.00,10.00
923,Quiz 8,10.00,10.00
923,Quiz 9,10.00,10.00
924,A1 Final Score,91.50,100.00
924,A2 Final Score,82.10,100.00
924,A3 Final Score,96.10,98.68
924,Attendance Quiz 1,1.00,1.00
924,Attendance Quiz 10,10.00,10.00
924,Attendance Quiz 2,0.00,1.00
924,Attendance Quiz 3,0.00,1.00
924,Attendance Quiz 4,10.00,10.00
924,Attendance Quiz 5,10.00,10.00
924,Attendance Quiz 6,10.00,10.00
924,Attendance Quiz 7,10.00,10.00
924,Attendance Quiz 8,10.00,10.00
924,Attendance Quiz 9,10.00,10.00
924,Exam 1,68.42,100.00
924,Exam 2,1.00,1.00
924,Extra Credit,1.00,5.00
924,Quiz 1,5.00,10.00
924,Quiz 10,10.00,10.00
924,Quiz 2,0.00,10.00
924,Quiz 3,10.00,10.00
924,Quiz 4,10.00,10.00
924,Quiz 5,10.00,10.00
924,Quiz 6,10.00,10.00
924,Quiz 7,10.00,10.00
924,Quiz 8,10.00,10.00
924,Quiz 9,10.00,10.00
925,A1 Final Score,86.25,100.00
925,A2 Final Score,82.70,100.00
925,A3 Final Score,96.90,98.68
925,Attendance Quiz 1,1.00,1.00
925,Attendance Quiz 10,10.00,10.00
925,Attendance Quiz 2,1.00,1.00
925,Attendance Quiz 3,1.00,1.00
925,Attendance Quiz 4,10.00,10.00
925,Attendance Quiz 5,10.00,10.00
925,Attendance Quiz 6,10.00,10.00
925,Attendance Quiz 7,10.00,10.00
925,Attendance Quiz 8,10.00,10.00
925,Attendance Quiz 9,10.00,10.00
925,Exam 1,89.47,100.00
925,Exam 2,1.00,1.00
925,Extra Credit,2.00,5.00
925,Quiz 1,8.00,10.00
925,Quiz 10,10.00,10.00
925,Quiz 2,8.00,10.00
925,Quiz 3,10.00,10.00
925,Quiz 4,10.00,10.00
925,Quiz 5,10.00,10.00
925,Quiz 6,10.00,10.00
925,Quiz 7,10.00,10.00
925,Quiz 8,10.00,10.00
925,Quiz 9,10.00,10.00
926,A1 Final Score,94.75,100.00
926,A2 Final Score,100.00,100.00
926,A3 Final Score,98.20,98.68
926,Attendance Quiz 1,1.00,1.00
926,Attendance Quiz 10,10.00,10.00
926,Attendance Quiz 2,1.00,1.00
926,Attendance Quiz 3,1.00,1.00
926,Attendance Quiz 4,10.00,10.00
926,Attendance Quiz 5,10.00,10.00
926,Attendance Quiz 6,10.00,10.00
926,Attendance Quiz 7,10.00,10.00
926,Attendance Quiz 8,10.00,10.00
926,Attendance Quiz 9,10.00,10.00
926,Exam 1,84.21,100.00
926,Exam 2,1.00,1.00
926,Extra Credit,5.00,5.00
926,Quiz 1,9.00,10.00
926,Quiz 10,10.00,10.00
926,Quiz 2,8.00,10.00
926,Quiz 3,10.00,10.00
926,Quiz 4,10.00,10.00
926,Quiz 5,10.00,10.00
926,Quiz 6,10.00,10.00
926,Quiz 7,10.00,10.00
926,Quiz 8,10.00,10.00
926,Quiz 9,10.00,10.00
927,A1 Final Score,83.00,100.00
927,A2 Final Score,43.09,100.00
927,A3 Final Score,94.80,98.68
927,Attendance Quiz 1,1.00,1.00
927,Attendance Quiz 10,10.00,10.00
927,Attendance Quiz 2,0.00,1.00
927,Attendance Quiz 3,0.00,1.00
927,Attendance Quiz 4,10.00,10.00
927,Attendance Quiz 5,10.00,10.00
927,Attendance Quiz 6,10.00,10.00
927,Attendance Quiz 7,10.00,10.00
927,Attendance Quiz 8,10.00,10.00
927,Attendance Quiz 9,10.00,10.00
927,Exam 1,78.95,100.00
927,Exam 2,1.00,1.00
927,Extra Credit,0.00,5.00
927,Quiz 1,0.00,10.00
927,Quiz 10,10.00,10.00
927,Quiz 2,8.00,10.00
927,Quiz 3,10.00,10.00
927,Quiz 4,10.00,10.00
927,Quiz 5,10.00,10.00
927,Quiz 6,10.00,10.00
927,Quiz 7,10.00,10.00
927,Quiz 8,10.00,10.00
927,Quiz 9,10.00,10.00
928,A1 Final Score,94.50,100.00
928,A2 Final Score,91.30,100.00
928,A3 Final Score,95.40,98.68
928,Attendance Quiz 1,1.00,1.00
928,Attendance Quiz 10,10.00,10.00
928,Attendance Quiz 2,1.00,1.00
928,Attendance Quiz 3,1.00,1.00
928,Attendance Quiz 4,10.00,10.00
928,Attendance Quiz 5,10.00,10.00
928,Attendance Quiz 6,10.00,10.00
928,Attendance Quiz 7,10.00,10.00
928,Attendance Quiz 8,10.00,10.00
928,Attendance Quiz 9,10.00,10.00
928,Exam 1,84.21,100.00
928,Exam 2,1.00,1.00
928,Extra Credit,0.00,5.00
928,Quiz 1,8.00,10.00
928,Quiz 10,10.00,10.00
928,Quiz 2,7.00,10.00
928,Quiz 3,10.00,10.00
928,Quiz 4,10.00,10.00
928,Quiz 5,10.00,10.00
928,Quiz 6,10.00,10.00
928,Quiz 7,10.00,10.00
928,Quiz 8,10.00,10.00
928,Quiz 9,10.00,10.00
929,A1 Final Score,96.25,100.00
929,A2 Final Score,99.50,100.00
929,A3 Final Score,98.20,98.68
929,Attendance Quiz 1,1.00,1.00
929,Attendance Quiz 10,10.00,10.00
929,Attendance Quiz 2,1.00,1.00
929,Attendance Quiz 3,1.00,1.00
929,Attendance Quiz 4,10.00,10.00
929,Attendance Quiz 5,10.00,10.00
929,Attendance Quiz 6,10.00,10.00
929,Attendance Quiz 7,10.00,10.00
929,Attendance Quiz 8,10.00,10.00
929,Attendance Quiz 9,10.00,10.00
929,Exam 1,94.74,100.00
929,Exam 2,1.00,1.00
929,Extra Credit,0.00,5.00
929,Quiz 1,8.00,10.00
929,Quiz 10,10.00,10.00
929,Quiz 2,8.00,10.00
929,Quiz 3,10.00,10.00
929,Quiz 4,10.00,10.00
929,Quiz 5,10.00,10.00
929,Quiz 6,10.00,10.00
929,Quiz 7,10.00,10.00
929,Quiz 8,10.00,10.00
929,Quiz 9,10.00,10.00
930,A1 Final Score,76.28,100.00
930,A2 Final Score,0.00,100.00
930,A3 Final Score,95.40,98.68
930,Attendance Quiz 1,1.00,1.00
930,Attendance Quiz 10,10.00,10.00
930,Attendance Quiz 2,0.00,1.00
930,Attendance Quiz 3,1.00,1.00
930,Attendance Quiz 4,10.00,10.00
930,Attendance Quiz 5,10.00,10.00
930,Attendance Quiz 6,10.00,10.00
930,Attendance Quiz 7,10.00,10.00
930,Attendance Quiz 8,10.00,10.00
930,Attendance Quiz 9,10.00,10.00
930,Exam 1,63.16,100.00
930,Exam 2,1.00,1.00
930,Extra Credit,1.00,5.00
930,Quiz 1,6.00,10.00
930,Quiz 10,10.00,10.00
930,Quiz 2,8.00,10.00
930,Quiz 3,10.00,10.00
930,Quiz 4,10.00,10.00
930,Quiz 5,10.00,10.00
930,Quiz 6,10.00,10.00
930,Quiz 7,10.00,10.00
930,Quiz 8,10.00,10.00
930,Quiz 9,10.00,10.00
931,A1 Final Score,88.50,100.00
931,A2 Final Score,94.66,100.00
931,A3 Final Score,98.20,98.68
931,Attendance Quiz 1,1.00,1.00
931,Attendance Quiz 10,10.00,10.00
931,Attendance Quiz 2,0.00,1.00
931,Attendance Quiz 3,0.00,1.00
931,Attendance Quiz 4,10.00,10.00
931,Attendance Quiz 5,10.00,10.00
931,Attendance Quiz 6,10.00,10.00
931,Attendance Quiz 7,10.00,10.00
931,Attendance Quiz 8,10.00,10.00
931,Attendance Quiz 9,10.00,10.00
931,Exam 1,84.21,100.00
931,Exam 2,1.00,1.00
931,Extra Credit,2.00,5.00
931,Quiz 1,0.00,10.00
931,Quiz 10,10.00,10.00
931,Quiz 2,9.00,10.00
931,Quiz 3,10.00,10.00
931,Quiz 4,10.00,10.00
931,Quiz 5,10.00,10.00
931,Quiz 6,10.00,10.00
931,Quiz 7,10.00,10.00
931,Quiz 8,10.00,10.00
931,Quiz 9,10.00,10.00
932,A1 Final Score,83.70,100.00
932,A2 Final Score,82.00,100.00
932,A3 Final Score,96.90,98.68
932,Attendance Quiz 1,1.00,1.00
932,Attendance Quiz 10,10.00,10.00
932,Attendance Quiz 2,0.00,1.00
932,Attendance Quiz 3,0.00,1.00
932,Attendance Quiz 4,10.00,10.00
932,Attendance Quiz 5,10.00,10.00
932,Attendance Quiz 6,10.00,10.00
932,Attendance Quiz 7,10.00,10.00
932,Attendance Quiz 8,10.00,10.00
932,Attendance Quiz 9,10.00,10.00
932,Exam 1,73.68,100.00
932,Exam 2,1.00,1.00
932,Extra Credit,1.00,5.00
932,Quiz 1,9.00,10.00
932,Quiz 10,10.00,10.00
932,Quiz 2,8.00,10.00
932,Quiz 3,10.00,10.00
932,Quiz 4,10.00,10.00
932,Quiz 5,10.00,10.00
932,Quiz 6,10.00,10.00
932,Quiz 7,10.00,10.00
932,Quiz 8,10.00,10.00
932,Quiz 9,10.00,10.00
933,A1 Final Score,71.50,100.00
933,A2 Final Score,76.40,100.00
933,A3 Final Score,96.45,98.68
933,Attendance Quiz 1,1.00,1.00
933,Attendance Quiz 10,10.00,10.00
933,Attendance Quiz 2,1.00,1.00
933,Attendance Quiz 3,0.00,1.00
933,Attendance Quiz 4,10.00,10.00
933,Attendance Quiz 5,10.00,10.00
933,Attendance Quiz 6,10.00,10.00
933,Attendance Quiz 7,10.00,10.00
933,Attendance Quiz 8,10.00,10.00
933,Attendance Quiz 9,10.00,10.00
933,Exam 1,47.37,100.00
933,Exam 2,1.00,1.00
933,Extra Credit,2.00,5.00
933,Quiz 1,8.00,10.00
933,Quiz 10,10.00,10.00
933,Quiz 2,10.00,10.00
933,Quiz 3,10.00,10.00
933,Quiz 4,10.00,10.00
933,Quiz 5,10.00,10.00
933,Quiz 6,10.00,10.00
933,Quiz 7,10.00,10.00
933,Quiz 8,10.00,10.00
933,Quiz 9,10.00,10.00
934,A1 Final Score,77.00,100.00
934,A2 Final Score,0.00,100.00
934,A3 Final Score,82.60,98.68
934,Attendance Quiz 1,1.00,1.00
934,Attendance Quiz 10,10.00,10.00
934,Attendance Quiz 2,1.00,1.00
934,Attendance Quiz 3,1.00,1.00
934,Attendance Quiz 4,10.00,10.00
934,Attendance Quiz 5,10.00,10.00
934,Attendance Quiz 6,10.00,10.00
934,Attendance Quiz 7,10.00,10.00
934,Attendance Quiz 8,10.00,10.00
934,Attendance Quiz 9,10.00,10.00
934,Exam 1,57.89,100.00
934,Exam 2,1.00,1.00
934,Extra Credit,3.00,5.00
934,Quiz 1,4.00,10.00
934,Quiz 10,10.00,10.00
934,Quiz 2,10.00,10.00
934,Quiz 3,10.00,10.00
934,Quiz 4,10.00,10.00
934,Quiz 5,10.00,10.00
934,Quiz 6,10.00,10.00
934,Quiz 7,10.00,10.00
934,Quiz 8,10.00,10.00
934,Quiz 9,10.00,10.00
935,A1 Final Score,91.25,100.00
935,A2 Final Score,86.46,100.00
935,A3 Final Score,97.50,98.68
935,Attendance Quiz 1,1.00,1.00
935,Attendance Quiz 10,10.00,10.00
935,Attendance Quiz 2,0.00,1.00
935,Attendance Quiz 3,1.00,1.00
935,Attendance Quiz 4,10.00,10.00
935,Attendance Quiz 5,10.00,10.00
935,Attendance Quiz 6,10.00,10.00
935,Attendance Quiz 7,10.00,10.00
935,Attendance Quiz 8,10.00,10.00
935,Attendance Quiz 9,10.00,10.00
935,Exam 1,68.42,100.00
935,Exam 2,1.00,1.00
935,Extra Credit,1.00,5.00
935,Quiz 1,5.00,10.00
935,Quiz 10,10.00,10.00
935,Quiz 2,4.00,10.00
935,Quiz 3,10.00,10.00
935,Quiz 4,10.00,10.00
935,Quiz 5,10.00,10.00
935,Quiz 6,10.00,10.00
935,Quiz 7,10.00,10.00
935,Quiz 8,10.00,10.00
935,Quiz 9,10.00,10.00
936,A1 Final Score,78.53,100.00
936,A2 Final Score,87.50,100.00
936,A3 Final Score,100.00,98.68
936,Attendance Quiz 1,1.00,1.00
936,Attendance Quiz 10,10.00,10.00
936,Attendance Quiz 2,1.00,1.00
936,Attendance Quiz 3,0.00,1.00
936,Attendance Quiz 4,10.00,10.00
936,Attendance Quiz 5,10.00,10.00
936,Attendance Quiz 6,10.00,10.00
936,Attendance Quiz 7,10.00,10.00
936,Attendance Quiz 8,10.00,10.00
936,Attendance Quiz 9,10.00,10.00
936,Exam 1,84.21,100.00
936,Exam 2,1.00,1.00
936,Extra Credit,2.00,5.00
936,Quiz 1,8.00,10.00
936,Quiz 10,10.00,10.00
936,Quiz 2,9.00,10.00
936,Quiz 3,10.00,10.00
936,Quiz 4,10.00,10.00
936,Quiz 5,10.00,10.00
936,Quiz 6,10.00,10.00
936,Quiz 7,10.00,10.00
936,Quiz 8,10.00,10.00
936,Quiz 9,10.00,10.00
937,A1 Final Score,75.83,100.00
937,A2 Final Score,88.00,100.00
937,A3 Final Score,73.95,98.68
937,Attendance Quiz 1,1.00,1.00
937,Attendance Quiz 10,10.00,10.00
937,Attendance Quiz 2,0.00,1.00
937,Attendance Quiz 3,1.00,1.00
937,Attendance Quiz 4,10.00,10.00
937,Attendance Quiz 5,10.00,10.00
937,Attendance Quiz 6,10.00,10.00
937,Attendance Quiz 7,10.00,10.00
937,Attendance Quiz 8,10.00,10.00
937,Attendance Quiz 9,10.00,10.00
937,Exam 1,63.16,100.00
937,Exam 2,1.00,1.00
937,Extra Credit,2.00,5.00
937,Quiz 1,0.00,10.00
937,Quiz 10,10.00,10.00
937,Quiz 2,0.00,10.00
937,Quiz 3,10.00,10.00
937,Quiz 4,10.00,10.00
937,Quiz 5,10.00,10.00
937,Quiz 6,10.00,10.00
937,Quiz 7,10.00,10.00
937,Quiz 8,10.00,10.00
937,Quiz 9,10.00,10.00
938,A1 Final Score,90.50,100.00
938,A2 Final Score,47.97,100.00
938,A3 Final Score,96.10,98.68
938,Attendance Quiz 1,1.00,1.00
938,Attendance Quiz 10,10.00,10.00
938,Attendance Quiz 2,0.00,1.00
938,Attendance Quiz 3,0.00,1.00
938,Attendance Quiz 4,10.00,10.00
938,Attendance Quiz 5,10.00,10.00
938,Attendance Quiz 6,10.00,10.00
938,Attendance Quiz 7,10.00,10.00
938,Attendance Quiz 8,10.00,10.00
938,Attendance Quiz 9,10.00,10.00
938,Exam 1,78.95,100.00
938,Exam 2,1.00,1.00
938,Extra Credit,1.00,5.00
938,Quiz 1,6.00,10.00
938,Quiz 10,10.00,10.00
938,Quiz 2,8.00,10.00
938,Quiz 3,10.00,10.00
938,Quiz 4,10.00,10.00
938,Quiz 5,10.00,10.00
938,Quiz 6,10.00,10.00
938,Quiz 7,10.00,10.00
938,Quiz 8,10.00,10.00
938,Quiz 9,10.00,10.00
939,A1 Final Score,88.75,100.00
939,A2 Final Score,87.20,100.00
939,A3 Final Score,90.00,98.68
939,Attendance Quiz 1,1.00,1.00
939,Attendance Quiz 10,10.00,10.00
939,Attendance Quiz 2,1.00,1.00
939,Attendance Quiz 3,0.00,1.00
939,Attendance Quiz 4,10.00,10.00
939,Attendance Quiz 5,10.00,10.00
939,Attendance Quiz 6,10.00,10.00
939,Attendance Quiz 7,10.00,10.00
939,Attendance Quiz 8,10.00,10.00
939,Attendance Quiz 9,10.00,10.00
939,Exam 1,73.68,100.00
939,Exam 2,1.00,1.00
939,Extra Credit,3.00,5.00
939,Quiz 1,6.00,10.00
939,Quiz 10,10.00,10.00
939,Quiz 2,8.00,10.00
939,Quiz 3,10.00,10.00
939,Quiz 4,10.00,10.00
939,Quiz 5,10.00,10.00
939,Quiz 6,10.00,10.00
939,Quiz 7,10.00,10.00
939,Quiz 8,10.00,10.00
939,Quiz 9,10.00,10.00
940,A1 Final Score,75.75,100.00
940,A2 Final Score,76.10,100.00
940,A3 Final Score,96.55,98.68
940,Attendance Quiz 1,1.00,1.00
940,Attendance Quiz 10,10.00,10.00
940,Attendance Quiz 2,1.00,1.00
940,Attendance Quiz 3,1.00,1.00
940,Attendance Quiz 4,10.00,10.00
940,Attendance Quiz 5,10.00,10.00
940,Attendance Quiz 6,10.00,10.00
940,Attendance Quiz 7,10.00,10.00
940,Attendance Quiz 8,10.00,10.00
940,Attendance Quiz 9,10.00,10.00
940,Exam 1,73.68,100.00
940,Exam 2,1.00,1.00
940,Extra Credit,0.00,5.00
940,Quiz 1,4.00,10.00
940,Quiz 10,10.00,10.00
940,Quiz 2,7.00,10.00
940,Quiz 3,10.00,10.00
940,Quiz 4,10.00,10.00
940,Quiz 5,10.00,10.00
940,Quiz 6,10.00,10.00
940,Quiz 7,10.00,10.00
940,Quiz 8,10.00,10.00
940,Quiz 9,10.00,10.00
941,A1 Final Score,85.25,100.00
941,A2 Final Score,82.62,100.00
941,A3 Final Score,76.83,100.00
941,Attendance Quiz 1,1.00,1.00
941,Attendance Quiz 10,1.00,1.00
941,Attendance Quiz 2,1.00,1.00
941,Attendance Quiz 3,1.00,1.00
941,Attendance Quiz 4,1.00,1.00
941,Attendance Quiz 5,1.00,1.00
941,Attendance Quiz 6,0.00,1.00
941,Attendance Quiz 7,0.00,1.00
941,Attendance Quiz 8,0.00,1.00
941,Attendance Quiz 9,1.00,1.00
941,Exam 1,77.78,100.00
941,Exam 2,76.00,100.00
941,Extra Credit,5.00,5.00
941,Final Quiz Average (replaces individual quiz grades),72.73,100.00
941,Quiz 1,1.00,1.00
941,Quiz 9,0.00,10.00
942,A1 Final Score,87.25,100.00
942,A2 Final Score,91.10,100.00
942,A3 Final Score,93.90,100.00
942,Attendance Quiz 1,1.00,1.00
942,Attendance Quiz 10,1.00,1.00
942,Attendance Quiz 2,1.00,1.00
942,Attendance Quiz 3,1.00,1.00
942,Attendance Quiz 4,1.00,1.00
942,Attendance Quiz 5,1.00,1.00
942,Attendance Quiz 6,1.00,1.00
942,Attendance Quiz 7,1.00,1.00
942,Attendance Quiz 8,0.00,1.00
942,Attendance Quiz 9,1.00,1.00
942,Exam 1,90.00,100.00
942,Exam 2,90.00,100.00
942,Extra Credit,5.00,5.00
942,Final Quiz Average (replaces individual quiz grades),90.91,100.00
942,Quiz 1,1.00,1.00
942,Quiz 9,10.00,10.00
943,A1 Final Score,87.54,100.00
943,A2 Final Score,78.30,100.00
943,A3 Final Score,88.20,100.00
943,Attendance Quiz 1,0.00,1.00
943,Attendance Quiz 10,1.00,1.00
943,Attendance Quiz 2,1.00,1.00
943,Attendance Quiz 3,0.00,1.00
943,Attendance Quiz 4,1.00,1.00
943,Attendance Quiz 5,0.00,1.00
943,Attendance Quiz 6,1.00,1.00
943,Attendance Quiz 7,1.00,1.00
943,Attendance Quiz 8,1.00,1.00
943,Attendance Quiz 9,1.00,1.00
943,Exam 1,75.56,100.00
943,Exam 2,60.00,100.00
943,Extra Credit,0.00,5.00
943,Final Quiz Average (replaces individual quiz grades),72.73,100.00
943,Quiz 1,1.00,1.00
943,Quiz 9,0.00,10.00
944,A1 Final Score,87.10,100.00
944,A2 Final Score,87.20,100.00
944,A3 Final Score,79.48,100.00
944,Attendance Quiz 1,1.00,1.00
944,Attendance Quiz 10,1.00,1.00
944,Attendance Quiz 2,1.00,1.00
944,Attendance Quiz 3,1.00,1.00
944,Attendance Quiz 4,1.00,1.00
944,Attendance Quiz 5,1.00,1.00
944,Attendance Quiz 6,1.00,1.00
944,Attendance Quiz 7,1.00,1.00
944,Attendance Quiz 8,1.00,1.00
944,Attendance Quiz 9,1.00,1.00
944,Exam 1,72.22,100.00
944,Exam 2,76.00,100.00
944,Extra Credit,5.00,5.00
944,Final Quiz Average (replaces individual quiz grades),100.00,100.00
944,Quiz 1,1.00,1.00
944,Quiz 9,10.00,10.00
945,A1 Final Score,97.30,100.00
945,A2 Final Score,94.90,100.00
945,A3 Final Score,86.57,100.00
945,Attendance Quiz 1,1.00,1.00
945,Attendance Quiz 10,1.00,1.00
945,Attendance Quiz 2,1.00,1.00
945,Attendance Quiz 3,1.00,1.00
945,Attendance Quiz 4,1.00,1.00
945,Attendance Quiz 5,1.00,1.00
945,Attendance Quiz 6,1.00,1.00
945,Attendance Quiz 7,1.00,1.00
945,Attendance Quiz 8,0.00,1.00
945,Attendance Quiz 9,1.00,1.00
945,Exam 1,75.56,100.00
945,Exam 2,82.00,100.00
945,Extra Credit,5.00,5.00
945,Final Quiz Average (replaces individual quiz grades),81.82,100.00
945,Quiz 1,1.00,1.00
945,Quiz 9,0.00,10.00
946,A1 Final Score,87.50,100.00
946,A2 Final Score,87.96,100.00
946,A3 Final Score,84.47,100.00
946,Attendance Quiz 1,1.00,1.00
946,Attendance Quiz 10,1.00,1.00
946,Attendance Quiz 2,1.00,1.00
946,Attendance Quiz 3,1.00,1.00
946,Attendance Quiz 4,1.00,1.00
946,Attendance Quiz 5,1.00,1.00
946,Attendance Quiz 6,1.00,1.00
946,Attendance Quiz 7,1.00,1.00
946,Attendance Quiz 8,0.00,1.00
946,Attendance Quiz 9,1.00,1.00
946,Exam 1,80.00,100.00
946,Exam 2,78.00,100.00
946,Extra Credit,0.00,5.00
946,Final Quiz Average (replaces individual quiz grades),81.82,100.00
946,Quiz 1,0.00,1.00
946,Quiz 9,0.00,10.00
947,A1 Final Score,74.12,100.00
947,A2 Final Score,64.40,100.00
947,A3 Final Score,87.90,100.00
947,Attendance Quiz 1,0.00,1.00
947,Attendance Quiz 10,1.00,1.00
947,Attendance Quiz 2,0.00,1.00
947,Attendance Quiz 3,0.00,1.00
947,Attendance Quiz 4,1.00,1.00
947,Attendance Quiz 5,1.00,1.00
947,Attendance Quiz 6,1.00,1.00
947,Attendance Quiz 7,1.00,1.00
947,Attendance Quiz 8,0.00,1.00
947,Attendance Quiz 9,1.00,1.00
947,Exam 1,66.67,100.00
947,Exam 2,74.00,100.00
947,Extra Credit,0.00,5.00
947,Final Quiz Average (replaces individual quiz grades),63.64,100.00
947,Quiz 1,1.00,1.00
947,Quiz 9,0.00,10.00
948,A1 Final Score,73.13,100.00
948,A2 Final Score,67.78,100.00
948,A3 Final Score,87.30,100.00
948,Attendance Quiz 1,1.00,1.00
948,Attendance Quiz 10,1.00,1.00
948,Attendance Quiz 2,0.00,1.00
948,Attendance Quiz 3,1.00,1.00
948,Attendance Quiz 4,1.00,1.00
948,Attendance Quiz 5,0.00,1.00
948,Attendance Quiz 6,1.00,1.00
948,Attendance Quiz 7,1.00,1.00
948,Attendance Quiz 8,0.00,1.00
948,Attendance Quiz 9,1.00,1.00
948,Exam 1,74.44,100.00
948,Exam 2,78.00,100.00
948,Extra Credit,4.50,5.00
948,Final Quiz Average (replaces individual quiz grades),72.73,100.00
948,Quiz 1,1.00,1.00
948,Quiz 9,0.00,10.00
949,A1 Final Score,92.25,100.00
949,A2 Final Score,98.20,100.00
949,A3 Final Score,90.45,100.00
949,Attendance Quiz 1,1.00,1.00
949,Attendance Quiz 10,1.00,1.00
949,Attendance Quiz 2,0.00,1.00
949,Attendance Quiz 3,1.00,1.00
949,Attendance Quiz 4,1.00,1.00
949,Attendance Quiz 5,0.00,1.00
949,Attendance Quiz 6,1.00,1.00
949,Attendance Quiz 7,1.00,1.00
949,Attendance Quiz 8,0.00,1.00
949,Attendance Quiz 9,1.00,1.00
949,Exam 1,73.33,100.00
949,Exam 2,82.00,100.00
949,Extra Credit,5.00,5.00
949,Final Quiz Average (replaces individual quiz grades),72.73,100.00
949,Quiz 1,1.00,1.00
949,Quiz 9,0.00,10.00
950,A1 Final Score,88.00,100.00
950,A2 Final Score,86.20,100.00
950,A3 Final Score,81.14,100.00
950,Attendance Quiz 1,1.00,1.00
950,Attendance Quiz 10,1.00,1.00
950,Attendance Quiz 2,1.00,1.00
950,Attendance Quiz 3,1.00,1.00
950,Attendance Quiz 4,1.00,1.00
950,Attendance Quiz 5,1.00,1.00
950,Attendance Quiz 6,1.00,1.00
950,Attendance Quiz 7,0.00,1.00
950,Attendance Quiz 8,1.00,1.00
950,Attendance Quiz 9,1.00,1.00
950,Exam 1,78.89,100.00
950,Exam 2,66.00,100.00
950,Extra Credit,0.00,5.00
950,Final Quiz Average (replaces individual quiz grades),81.82,100.00
950,Quiz 1,0.00,1.00
950,Quiz 9,0.00,10.00
951,A1 Final Score,90.50,100.00
951,A2 Final Score,97.30,100.00
951,A3 Final Score,93.85,100.00
951,Attendance Quiz 1,1.00,1.00
951,Attendance Quiz 10,1.00,1.00
951,Attendance Quiz 2,1.00,1.00
951,Attendance Quiz 3,1.00,1.00
951,Attendance Quiz 4,1.00,1.00
951,Attendance Quiz 5,1.00,1.00
951,Attendance Quiz 6,1.00,1.00
951,Attendance Quiz 7,1.00,1.00
951,Attendance Quiz 8,1.00,1.00
951,Attendance Quiz 9,1.00,1.00
951,Exam 1,80.00,100.00
951,Exam 2,88.00,100.00
951,Extra Credit,0.00,5.00
951,Final Quiz Average (replaces individual quiz grades),100.00,100.00
951,Quiz 1,1.00,1.00
951,Quiz 9,0.00,10.00
